order_id,customer_id,product_id,location_id,date_id,sales,profit,quantity,discount,shipping_cost
CA-2013-103730,715,1359,1036,20130613,47.0,18.3456,3,0.0,17.37
ID-2013-57949,47,6983,448,20130613,89.0,-0.0282,2,0.17,17.12
ID-2013-86971,633,1439,62,20130613,181.0,-12.168,6,0.4,15.64
TU-2013-1610,396,1049,969,20130613,98.0,-63.504,2,0.6,15.34
IT-2013-2122563,139,2618,369,20130613,165.0,56.925,5,0.1,15.11
ES-2013-5256775,738,2804,883,20130613,36.0,2.82,2,0.0,14.74
IN-2013-30138,760,2774,929,20130613,145.0,-15.7626,3,0.17,13.88
MX-2013-111388,238,7726,621,20130613,139.0,16.6,5,0.0,13.8
IN-2013-49297,754,555,523,20130613,365.0,21.9,2,0.0,13.75
ID-2013-22445,40,6386,436,20130613,44.0,-30.2013,3,0.47,13.56
IT-2013-2814803,655,4515,348,20130613,91.0,30.12,2,0.0,13.36
CA-2013-103730,715,3871,1036,20130613,31.0,13.878,4,0.0,12.75
ID-2013-30544,180,9456,1108,20130613,84.0,-16.176,2,0.17,11.38
IT-2013-1673718,474,1451,659,20130613,120.0,-6.066,3,0.2,10.38
ID-2013-34387,364,8665,448,20130613,231.0,9.8898,2,0.07,10.32
ES-2013-3756924,85,1353,354,20130613,101.0,31.2,2,0.0,8.69
US-2013-140774,685,1659,619,20130613,59.0,-19.584,3,0.4,8.67
ES-2013-1964432,717,10064,1027,20130613,153.0,4.59,1,0.0,8.59
IT-2013-1673718,474,3329,659,20130613,137.0,-41.25,5,0.5,8.07
ES-2013-2355379,427,3610,1027,20130613,33.0,8.55,5,0.0,7.93
CA-2013-103730,715,10058,1036,20130613,68.0,19.7316,7,0.0,7.11
ES-2013-5810502,391,6268,350,20130613,68.0,10.14,2,0.0,7.1
TU-2013-1610,396,5442,969,20130613,34.0,-11.112,1,0.6,6.93
MX-2013-109799,51,4930,323,20130613,65.0,12.36,6,0.0,6.17
ES-2013-2310454,659,4877,344,20130613,42.0,2.52,3,0.0,5.39
CA-2013-139941,161,6040,1060,20130613,93.0,41.823,3,0.0,5.36
ES-2013-3679516,296,5883,347,20130613,39.0,16.2,3,0.0,5.17
ID-2013-86971,633,4634,62,20130613,53.0,-35.136,2,0.4,4.57
IT-2013-1673718,474,8454,659,20130613,72.0,-57.99,2,0.5,4.52
TU-2013-1610,396,7891,969,20130613,39.0,-23.532,2,0.6,4.49
TU-2013-1610,396,6766,969,20130613,79.0,-29.79,1,0.6,4.37
ES-2013-1964432,717,4608,1027,20130613,74.0,32.31,3,0.0,4.26
IT-2013-2122563,139,3846,369,20130613,49.0,5.4,1,0.0,4.16
IR-2013-7880,5,4134,463,20130613,15.0,6.84,2,0.0,4.09
IT-2013-2122563,139,7446,369,20130613,41.0,10.2,4,0.0,4.05
CA-2013-127208,718,3680,1030,20130613,17.0,8.0352,3,0.0,4.02
TU-2013-5520,180,9556,996,20130613,29.0,-35.106,1,0.6,4.02
ID-2013-72061,74,687,430,20130613,94.0,14.1006,2,0.27,3.77
ID-2013-34387,364,1543,448,20130613,77.0,16.9308,2,0.27,3.69
ES-2013-2310454,659,5796,344,20130613,17.0,5.4,2,0.0,3.53
CA-2013-139941,161,2717,1060,20130613,53.0,18.396,3,0.0,3.31
TU-2013-1610,396,4026,969,20130613,21.0,-17.1,2,0.6,3.14
MX-2013-111388,238,7133,621,20130613,25.0,9.68,4,0.0,2.86
ZI-2013-5400,81,4243,1122,20130613,19.0,-31.626,2,0.7,2.67
CA-2013-120824,62,2464,1071,20130613,64.0,-160.96,4,0.8,2.61
IR-2013-7880,5,5395,463,20130613,30.0,11.94,1,0.0,2.54
ES-2013-2732869,11,3217,1027,20130613,34.0,7.83,3,0.0,2.5
CA-2013-120824,62,7074,1071,20130613,68.0,6.7536,9,0.2,2.49
MX-2013-111388,238,4940,621,20130613,29.0,3.72,3,0.0,2.4
ES-2013-2803740,260,2853,874,20130613,30.0,10.86,2,0.0,2.33
IT-2013-2122563,139,4975,369,20130613,31.0,12.78,3,0.0,1.6
CA-2013-164035,182,6302,1041,20130613,23.0,8.381,5,0.2,1.57
MX-2013-109799,51,5811,323,20130613,35.0,4.8,6,0.0,1.55
CA-2013-120824,62,6039,1071,20130613,16.0,5.6376,3,0.2,1.48
CA-2013-138688,203,5512,1033,20130613,15.0,6.8714,2,0.0,1.47
TU-2013-1610,396,5368,969,20130613,39.0,-40.59,1,0.6,1.46
CA-2013-104633,269,6644,1033,20130613,13.0,6.2208,2,0.0,1.32
IT-2013-1673718,474,2795,659,20130613,11.0,-5.82,2,0.5,1.11
CA-2013-120824,62,3195,1071,20130613,11.0,3.9424,8,0.2,1.11
CA-2013-120824,62,1277,1071,20130613,7.0,-4.5396,2,0.6,1.1
TU-2013-1610,396,3346,969,20130613,5.0,-3.828,2,0.6,0.99
ES-2013-5810502,391,5932,350,20130613,11.0,2.73,1,0.0,0.97
TU-2013-1610,396,2320,969,20130613,11.0,-11.292,2,0.6,0.95
IN-2013-30138,760,3767,929,20130613,10.0,3.8088,1,0.17,0.94
TU-2013-5090,730,5239,943,20130613,21.0,-16.446,1,0.6,0.94
ES-2013-2803740,260,3506,874,20130613,11.0,2.4,1,0.0,0.89
IT-2013-1673718,474,3429,659,20130613,12.0,-11.04,2,0.5,0.78
TU-2013-1610,396,6003,969,20130613,6.0,-3.252,1,0.6,0.72
ID-2013-72061,74,6532,430,20130613,24.0,-11.3046,1,0.47,0.49
ID-2013-72061,74,5731,430,20130613,6.0,-3.7737,1,0.47,0.35
MX-2013-111388,238,5679,621,20130613,8.0,0.92,1,0.0,0.27
CA-2013-120824,62,3584,1071,20130613,2.0,-2.667,2,0.8,0.14
MX-2013-111388,238,5595,621,20130613,7.0,3.5,1,0.0,0.13
ES-2013-5085939,281,8269,510,20130614,1553.0,62.1,6,0.0,252.17
ES-2013-5819284,357,898,337,20130614,1032.0,298.08,8,0.1,144.27
IN-2013-12715,145,9243,526,20130614,367.0,29.34,3,0.0,103.1
ES-2013-2926991,716,7994,883,20130614,2079.0,852.24,8,0.0,101.35
RS-2013-3450,87,9004,807,20130614,260.0,106.53,1,0.0,98.37
IN-2013-22760,780,142,420,20130614,1322.0,145.35,3,0.0,83.03
IN-2013-22760,780,9326,420,20130614,760.0,30.33,3,0.0,70.9
IN-2013-12715,145,8341,526,20130614,403.0,177.0,10,0.0,70.22
IN-2013-22760,780,9155,420,20130614,862.0,275.7,5,0.0,61.42
IR-2013-9810,718,1764,470,20130614,804.0,313.2,6,0.0,52.52
RS-2013-7090,689,4039,813,20130614,308.0,58.5,6,0.0,46.79
ES-2013-2926991,716,8738,883,20130614,760.0,235.68,2,0.0,43.43
MX-2013-110058,469,354,395,20130614,319.0,42.496,4,0.4,40.01
IN-2013-12715,145,751,526,20130614,536.0,219.6,4,0.0,38.68
MX-2013-158211,567,3580,255,20130614,201.0,28.08,6,0.0,36.27
CA-2013-155005,670,10009,1050,20130614,378.0,94.4925,3,0.0,36.13
MX-2013-159940,156,8929,134,20130614,343.0,61.0736,4,0.002,33.21
IN-2013-16026,738,7958,734,20130614,222.0,-222.24,8,0.5,26.97
IT-2013-3154646,688,6953,368,20130614,362.0,-4.068,3,0.1,24.43
TU-2013-5040,647,46,965,20130614,198.0,-59.544,1,0.6,20.95
IN-2013-59748,755,4357,426,20130614,279.0,55.62,6,0.0,20.91
IN-2013-59748,755,6509,426,20130614,215.0,53.76,7,0.0,20.39
ES-2013-4255605,89,2873,496,20130614,242.0,82.32,8,0.0,19.67
CA-2013-2900,425,3367,167,20130614,197.0,84.6,4,0.0,19.24
EZ-2013-5560,480,6678,267,20130614,124.0,6.18,2,0.0,18.12
ES-2013-2830979,365,8093,365,20130614,347.0,58.86,9,0.0,17.71
MX-2013-159940,156,453,134,20130614,348.0,90.36,3,0.0,16.88
IN-2013-22760,780,7517,420,20130614,234.0,39.78,6,0.0,14.32
ES-2013-5819284,357,2801,337,20130614,185.0,48.12,4,0.0,14.14
RS-2013-7090,689,10222,813,20130614,77.0,8.4,2,0.0,13.07
IN-2013-16026,738,8416,734,20130614,103.0,-74.46,2,0.5,12.65
IN-2013-22760,780,4427,420,20130614,244.0,95.22,6,0.0,10.89
MX-2013-119137,649,648,254,20130614,160.0,71.82,3,0.0,10.62
US-2013-122154,98,7056,1094,20130614,173.0,-28.8,9,0.4,9.88
MX-2013-119137,649,4933,254,20130614,30.0,0.56,4,0.0,9.82
ES-2013-2830979,365,3012,365,20130614,76.0,20.52,3,0.0,8.34
IN-2013-22760,780,801,420,20130614,137.0,12.24,2,0.0,8.22
TU-2013-3080,654,7341,965,20130614,36.0,-36.66,2,0.6,7.32
TU-2013-7830,466,5231,971,20130614,180.0,-126.588,14,0.6,7.27
ES-2013-5819284,357,1353,337,20130614,151.0,46.8,3,0.0,6.75
US-2013-115917,104,7050,298,20130614,52.0,7.144,2,0.2,6.1
UZ-2013-2220,616,9117,1087,20130614,27.0,6.21,1,0.0,5.89
CA-2013-126795,314,3644,1060,20130614,34.0,11.7488,2,0.2,5.61
RS-2013-7090,689,5272,813,20130614,97.0,30.0,2,0.0,4.96
MX-2013-159940,156,1250,134,20130614,67.0,22.76,2,0.0,4.93
ID-2013-26449,187,1105,753,20130614,31.0,-5.34,1,0.25,4.57
MX-2013-158211,567,4701,255,20130614,44.0,10.8,5,0.0,4.25
US-2013-115917,104,5680,298,20130614,17.0,-3.24,3,0.2,4.22
IN-2013-22760,780,8225,420,20130614,59.0,14.22,2,0.0,3.92
ES-2013-2926991,716,3411,883,20130614,84.0,27.63,3,0.0,3.88
IN-2013-16026,738,6470,734,20130614,35.0,-2.16,4,0.5,3.62
ES-2013-2926991,716,3662,883,20130614,44.0,19.98,3,0.0,3.22
ES-2013-2926991,716,3411,883,20130614,84.0,27.63,3,0.0,3.14
MX-2013-159940,156,4904,134,20130614,22.0,5.32,2,0.0,1.36
IN-2013-16026,738,3734,734,20130614,9.0,-4.65,2,0.5,0.91
NI-2013-4520,188,4726,701,20130614,14.0,-19.32,1,0.7,0.76
IN-2013-16026,738,3426,734,20130614,4.0,-2.565,1,0.5,0.66
TU-2013-3080,654,9596,965,20130614,49.0,-68.898,1,0.6,0.65
TU-2013-3080,654,5971,965,20130614,3.0,-4.452,1,0.6,0.4
TU-2013-7830,466,3385,971,20130614,5.0,-2.748,1,0.6,0.36
TU-2013-7830,466,3374,971,20130614,4.0,-2.424,1,0.6,0.3
CA-2013-136287,706,5793,1044,20130614,19.0,8.694,3,0.0,0.2
MX-2013-159940,156,3242,134,20130614,34.0,9.06,3,0.0,0.18
TU-2013-7830,466,13,971,20130614,7.0,-9.534,1,0.6,0.05
ES-2013-3502187,578,8917,365,20130615,1136.0,420.39,3,0.0,171.89
ID-2013-50928,187,8875,430,20130615,1116.0,311.8968,4,0.07,138.36
MX-2013-114202,776,8673,139,20130615,1058.0,103.8798,5,0.002,116.89
CA-2013-128223,247,2004,1033,20130615,1293.0,80.843,7,0.2,98.52
MX-2013-100538,154,860,600,20130615,637.0,15.904,8,0.2,80.43
CA-2013-132304,55,2180,1075,20130615,1115.0,334.551,7,0.0,79.63
ID-2013-50928,187,8811,430,20130615,620.0,-6.744,4,0.07,65.68
ES-2013-2979822,602,9125,1027,20130615,1071.0,285.621,7,0.1,63.86
ES-2013-3502187,578,2528,365,20130615,1345.0,328.779,3,0.1,57.85
MX-2013-141859,539,8673,602,20130615,423.0,41.55192,2,0.002,50.35
US-2013-108497,486,414,1033,20130615,599.0,35.245,5,0.15,47.46
ES-2013-3502187,578,7738,365,20130615,116.0,55.5,5,0.0,40.59
ES-2013-2759612,320,3454,502,20130615,213.0,19.11,7,0.0,40.12
ID-2013-50928,187,1435,430,20130615,156.0,-29.9568,2,0.27,37.39
ES-2013-2979822,602,3021,1027,20130615,178.0,45.48,4,0.1,24.32
ES-2013-1777796,193,9730,340,20130615,223.0,-273.615,1,0.65,21.77
ES-2013-2979822,602,9329,1027,20130615,137.0,-12.24,3,0.1,21.13
ES-2013-2759612,320,449,502,20130615,369.0,92.16,3,0.0,20.52
CA-2013-155747,379,2102,1066,20130615,337.0,-118.0116,2,0.4,20.31
ES-2013-2759612,320,4536,502,20130615,100.0,9.96,2,0.0,20.13
IN-2013-62128,61,3340,210,20130615,189.0,88.5,10,0.0,16.4
IN-2013-62128,61,7161,210,20130615,329.0,49.35,7,0.0,15.46
IN-2013-62128,61,8091,210,20130615,284.0,28.35,5,0.0,12.42
MX-2013-136469,769,7283,183,20130615,169.0,59.24,2,0.0,10.81
MO-2013-9040,703,9530,637,20130615,104.0,14.52,1,0.0,9.06
ES-2013-1777796,193,6621,340,20130615,109.0,-59.115,7,0.5,8.88
IZ-2013-1300,417,1856,479,20130615,60.0,12.54,1,0.0,7.9
CA-2013-107216,599,8021,1033,20130615,29.0,9.6657,1,0.0,6.88
ES-2013-3502187,578,3659,365,20130615,20.0,1.71,3,0.0,5.79
IN-2013-86677,569,3969,677,20130615,201.0,42.24,4,0.0,4.9
CA-2013-133872,789,3658,1038,20130615,40.0,-26.624,4,0.7,4.63
ES-2013-1777796,193,4906,340,20130615,61.0,-54.675,9,0.5,3.54
IN-2013-62128,61,5735,210,20130615,57.0,2.25,5,0.0,3.41
CA-2013-107216,599,3070,1033,20130615,9.0,2.5056,3,0.0,1.8
CA-2013-107216,599,2985,1033,20130615,7.0,2.0416,4,0.0,1.61
MX-2013-136469,769,6599,183,20130615,20.0,2.58,1,0.0,1.42
CA-2013-107216,599,1120,1033,20130615,9.0,4.1031,3,0.0,1.12
CA-2013-133872,789,7979,1038,20130615,18.0,2.308,2,0.2,0.73
TU-2013-4780,394,8530,976,20130616,913.0,-889.92,6,0.6,80.55
CA-2013-152765,483,6078,1071,20130616,173.0,54.215,7,0.2,36.05
IR-2013-6650,149,5432,454,20130616,141.0,23.94,2,0.0,7.92
IR-2013-6650,149,4058,454,20130616,14.0,0.27,1,0.0,0.87
IR-2013-1770,111,6679,463,20130617,2963.0,207.06,14,0.0,325.93
ES-2013-5135305,719,8414,343,20130617,1244.0,447.75,5,0.0,309.0
ES-2013-5135305,719,992,343,20130617,1243.0,345.15,3,0.1,245.83
ES-2013-1603822,735,8650,1027,20130617,1200.0,479.88,4,0.0,204.43
MX-2013-102813,652,8214,111,20130617,498.0,169.2,9,0.0,160.3
US-2013-158967,378,471,391,20130617,1091.0,-527.548,7,0.4,158.59
GV-2013-5210,377,5361,389,20130617,567.0,28.32,1,0.0,124.25
IN-2013-45692,269,9795,57,20130617,1129.0,112.725,9,0.1,98.88
UP-2013-4180,365,4174,1011,20130617,531.0,5.28,8,0.0,86.41
ES-2013-2483088,658,8095,362,20130617,334.0,130.08,8,0.0,85.65
ES-2013-3949378,217,9634,363,20130617,292.0,35.04,4,0.0,72.72
IN-2013-45692,269,137,57,20130617,382.0,-17.055,3,0.1,64.46
US-2013-167269,617,309,394,20130617,290.0,-135.32,2,0.4,58.43
ES-2013-2491395,119,9131,75,20130617,298.0,23.76,4,0.0,55.48
US-2013-167269,617,924,394,20130617,372.0,-136.444,7,0.4,49.1
MX-2013-132045,188,7301,139,20130617,273.0,13.62,3,0.0,46.27
IN-2013-31601,427,808,415,20130617,417.0,45.9,6,0.0,40.41
ES-2013-2491395,119,7052,75,20130617,240.0,43.05,5,0.0,39.29
ES-2013-2491395,119,1144,75,20130617,428.0,175.56,4,0.0,38.66
US-2013-158967,378,227,391,20130617,266.0,-172.816,4,0.4,38.18
US-2013-167269,617,7293,394,20130617,249.0,-66.408,3,0.4,37.78
IT-2013-1635889,234,8710,872,20130617,598.0,299.1,5,0.0,35.4
MX-2013-121839,646,9750,600,20130617,346.0,155.68,4,0.0,33.64
ES-2013-1135121,643,222,353,20130617,307.0,81.9,2,0.1,32.16
IN-2013-45692,269,936,57,20130617,296.0,49.308,2,0.1,30.62
EG-2013-2420,61,1094,311,20130617,189.0,22.68,6,0.0,27.9
UP-2013-7710,43,1717,1013,20130617,318.0,152.67,1,0.0,26.36
ID-2013-35584,433,7207,444,20130617,690.0,-41.5908,4,0.17,26.07
EG-2013-2420,61,1872,311,20130617,197.0,86.55,1,0.0,24.84
ES-2013-1135121,643,6950,353,20130617,176.0,44.976,4,0.1,23.22
IN-2013-34471,282,9757,421,20130617,280.0,58.68,2,0.0,22.04
ES-2013-2483088,658,3471,362,20130617,58.0,14.85,9,0.0,18.75
GH-2013-2810,610,9535,378,20130617,347.0,100.56,2,0.0,17.31
ES-2013-2483088,658,8046,362,20130617,59.0,1.17,1,0.0,16.51
UP-2013-4180,365,4151,1011,20130617,100.0,21.0,2,0.0,16.45
EG-2013-2420,61,10249,311,20130617,239.0,119.64,2,0.0,15.28
EZ-2013-3540,414,7856,270,20130617,219.0,10.92,4,0.0,14.54
IN-2013-34471,282,6659,421,20130617,204.0,44.82,6,0.0,14.44
US-2013-167269,617,6289,394,20130617,53.0,-18.848,8,0.4,14.38
CA-2013-140977,345,9392,1070,20130617,91.0,-1.8295,1,0.5,10.93
IN-2013-29879,253,968,430,20130617,135.0,20.2878,3,0.27,9.51
US-2013-150763,646,9667,126,20130617,138.0,-51.968,4,0.6,9.11
IT-2013-1635889,234,7218,872,20130617,53.0,-2.403,3,0.1,8.31
EG-2013-2420,61,5482,311,20130617,50.0,19.65,1,0.0,6.84
MX-2013-132045,188,3868,139,20130617,30.0,9.06,3,0.0,6.43
ES-2013-1603822,735,3048,1027,20130617,91.0,14.58,2,0.0,6.34
TU-2013-9640,36,10282,995,20130617,58.0,-27.756,2,0.6,6.32
SG-2013-4430,87,6706,838,20130617,107.0,0.0,2,0.0,6.09
TU-2013-4770,55,4047,965,20130617,41.0,-44.436,2,0.6,4.84
MX-2013-124723,498,5564,606,20130617,86.0,10.08,14,0.0,4.12
ES-2013-2491395,119,3339,75,20130617,29.0,9.54,2,0.0,4.03
ES-2013-5135305,719,7125,343,20130617,53.0,3.456,3,0.1,4.02
TU-2013-9640,36,4064,995,20130617,22.0,-19.956,1,0.6,3.75
MX-2013-163510,420,9755,259,20130617,45.0,22.24,1,0.0,3.53
EG-2013-2420,61,6727,311,20130617,23.0,4.41,1,0.0,3.35
ES-2013-2491395,119,3421,75,20130617,34.0,0.96,2,0.0,2.93
MX-2013-148432,197,7680,733,20130617,19.0,1.28,2,0.4,2.92
MX-2013-132045,188,4384,139,20130617,12.0,5.4,2,0.0,2.8
GV-2013-5210,377,6756,389,20130617,11.0,0.9,1,0.0,2.35
ID-2013-18448,561,3997,929,20130617,35.0,-5.9157,7,0.17,2.31
IR-2013-1770,111,5974,463,20130617,12.0,2.97,1,0.0,2.16
ID-2013-35584,433,4339,444,20130617,31.0,-22.8432,4,0.47,2.02
IN-2013-45692,269,5570,57,20130617,12.0,2.748,2,0.1,1.93
IN-2013-34471,282,697,421,20130617,58.0,29.01,1,0.0,1.93
UP-2013-4180,365,7335,1011,20130617,29.0,5.88,2,0.0,1.82
TU-2013-3390,691,4074,965,20130617,19.0,-8.28,1,0.6,1.79
ID-2013-18448,561,5944,929,20130617,19.0,-1.4193,3,0.47,1.25
CA-2013-148593,88,6251,1033,20130617,46.0,21.7845,5,0.0,1.14
TU-2013-4770,55,9567,965,20130617,26.0,-36.498,1,0.6,1.1
GH-2013-2810,610,5972,378,20130617,12.0,4.02,1,0.0,1.06
IN-2013-45692,269,5697,57,20130617,10.0,4.344,1,0.1,0.98
TU-2013-3390,691,7897,965,20130617,18.0,-12.588,1,0.6,0.66
ID-2013-18448,561,5708,929,20130617,9.0,-6.798,2,0.47,0.54
CA-2013-137127,363,5658,1036,20130617,9.0,4.536,3,0.0,0.42
ID-2013-35584,433,4265,444,20130617,9.0,-4.5114,2,0.47,0.39
TU-2013-9640,36,4027,995,20130617,6.0,-7.008,1,0.6,0.38
IN-2013-60546,728,9816,929,20130618,3713.0,849.87,7,0.17,302.99
RS-2013-1850,520,5204,822,20130618,1659.0,282.0,8,0.0,147.64
CA-2013-107146,459,1002,1034,20130618,483.0,54.3528,4,0.2,136.72
ES-2013-2993189,674,9346,352,20130618,1331.0,-172.287,6,0.15,100.17
MX-2013-108021,163,638,391,20130618,371.0,6.104,7,0.4,90.0
IN-2013-60546,728,9395,929,20130618,1078.0,-103.9545,5,0.17,81.42
CA-2013-123512,546,6209,1033,20130618,220.0,107.7216,4,0.0,74.66
CA-2013-133613,156,10137,1035,20130618,567.0,153.0819,3,0.0,71.66
CA-2013-111682,737,911,1060,20130618,319.0,7.098,5,0.1,65.72
ID-2013-38181,492,9929,729,20130618,636.0,-165.48,2,0.5,63.81
CA-2013-123512,546,414,1033,20130618,240.0,14.098,2,0.15,63.65
MX-2013-115805,166,2387,602,20130618,705.0,190.32,2,0.0,60.83
CA-2013-107146,459,1372,1034,20130618,266.0,-13.3176,3,0.2,58.7
IR-2013-9510,327,1884,456,20130618,167.0,34.98,1,0.0,47.94
US-2013-131975,178,8734,742,20130618,577.0,-50.1688,4,0.402,44.08
CA-2013-111682,737,6850,1060,20130618,209.0,52.14,6,0.0,42.76
CA-2013-129861,223,2128,1060,20130618,377.0,-213.5574,3,0.4,39.68
ES-2013-2993189,674,9730,352,20130618,1623.0,133.605,3,0.15,33.81
ES-2013-5002349,347,1613,363,20130618,264.0,95.04,6,0.0,33.02
ES-2013-5579249,321,8221,879,20130618,582.0,174.45,5,0.0,32.08
IN-2013-50753,762,2198,402,20130618,665.0,212.82,2,0.0,31.56
IR-2013-9510,327,9561,456,20130618,123.0,3.69,1,0.0,30.88
IN-2013-60546,728,9830,929,20130618,357.0,133.1478,3,0.17,25.4
ID-2013-83226,427,8796,665,20130618,232.0,-69.504,2,0.4,22.0
EG-2013-8420,63,7886,311,20130618,177.0,37.08,6,0.0,21.9
MX-2013-108021,163,3436,391,20130618,85.0,-24.08,7,0.4,21.22
US-2013-131975,178,2122,742,20130618,213.0,-341.516,2,0.7,19.62
CA-2013-159345,339,6122,1033,20130618,112.0,54.8604,2,0.0,17.26
ES-2013-3093926,555,421,346,20130618,263.0,14.562,2,0.1,17.22
MX-2013-150413,310,6932,298,20130618,88.0,6.504,3,0.2,15.91
IR-2013-9510,327,7909,456,20130618,98.0,22.44,4,0.0,14.87
ID-2013-68799,86,8170,1108,20130618,110.0,-18.7515,3,0.47,14.31
SF-2013-8510,647,9582,855,20130618,304.0,5.94,6,0.0,13.8
ID-2013-60483,239,3709,1108,20130618,132.0,38.0808,3,0.17,12.83
ID-2013-68799,86,2946,1108,20130618,48.0,-8.703,2,0.17,12.66
ID-2013-75820,159,9716,868,20130618,152.0,-48.66,2,0.5,12.04
ID-2013-38181,492,763,729,20130618,213.0,15.936,2,0.2,11.87
CA-2013-111682,737,6219,1060,20130618,32.0,15.552,5,0.0,11.03
ID-2013-38181,492,10040,729,20130618,167.0,-143.49,2,0.5,10.37
IN-2013-60546,728,1167,929,20130618,162.0,-2.2572,2,0.27,10.29
CA-2013-111682,737,3579,1060,20130618,48.0,16.362,4,0.2,10.18
ES-2013-5002349,347,3066,363,20130618,150.0,0.0,3,0.0,9.96
US-2013-131975,178,3307,742,20130618,129.0,-51.6,6,0.4,9.87
CA-2013-145842,292,6831,1060,20130618,41.0,0.4074,3,0.0,7.81
US-2013-119592,500,949,291,20130618,96.0,-19.28,4,0.2,6.6
CA-2013-111682,737,8158,1060,20130618,30.0,3.3,2,0.0,6.01
SF-2013-8510,647,7326,855,20130618,107.0,36.36,6,0.0,5.96
TU-2013-1860,513,9060,974,20130618,97.0,-24.348,1,0.6,5.69
ID-2013-75820,159,6436,868,20130618,76.0,-76.275,5,0.5,5.06
MX-2013-108021,163,9482,391,20130618,21.0,-48.916,2,0.7,4.7
ES-2013-2993189,674,3590,352,20130618,68.0,9.45,5,0.0,4.49
TU-2013-1860,513,5390,974,20130618,49.0,-12.24,4,0.6,4.43
ID-2013-73475,70,5720,729,20130618,17.0,-7.245,3,0.5,4.03
US-2013-131975,178,2546,742,20130618,57.0,-25.848,2,0.4,3.84
ID-2013-60483,239,6826,1108,20130618,80.0,-15.36,2,0.17,3.78
CA-2013-123512,546,5495,1033,20130618,23.0,10.8,6,0.0,3.7
ES-2013-3093926,555,7426,346,20130618,43.0,21.42,3,0.0,3.63
US-2013-137785,650,6114,1094,20130618,47.0,-8.792,7,0.4,3.18
IN-2013-50753,762,1193,402,20130618,57.0,8.46,3,0.0,3.15
IT-2013-1799384,738,7125,504,20130618,47.0,-19.008,4,0.4,2.77
IN-2013-28094,41,3073,419,20130618,28.0,0.0,2,0.0,2.75
CA-2013-111682,737,6093,1060,20130618,15.0,6.9888,2,0.0,2.69
ES-2013-3051016,407,5166,500,20130618,48.0,12.96,3,0.0,2.53
ID-2013-83226,427,6655,665,20130618,28.0,-4.764,2,0.4,1.93
CA-2013-133613,156,3243,1035,20130618,10.0,2.8536,3,0.0,1.76
ID-2013-83226,427,3101,665,20130618,23.0,3.756,2,0.4,1.75
SF-2013-8510,647,4063,855,20130618,64.0,32.1,2,0.0,1.75
ES-2013-2989764,626,3427,353,20130618,27.0,8.64,2,0.0,1.58
IN-2013-50753,762,5506,402,20130618,33.0,0.24,4,0.0,1.25
IN-2013-28094,41,3952,419,20130618,17.0,0.66,2,0.0,1.14
ID-2013-83226,427,5623,665,20130618,13.0,-4.248,2,0.4,1.03
CA-2013-133613,156,3645,1035,20130618,8.0,3.7412,2,0.0,1.01
CG-2013-8680,278,7372,275,20130618,13.0,3.87,1,0.0,0.99
MX-2013-115175,301,5919,621,20130618,6.0,0.68,1,0.0,0.79
US-2013-131975,178,5766,742,20130618,8.0,-3.592,2,0.4,0.76
US-2013-131975,178,3462,742,20130618,22.0,-13.104,4,0.4,0.66
TU-2013-1860,513,3347,974,20130618,6.0,-7.848,4,0.6,0.5
US-2013-137785,650,7027,1094,20130618,19.0,-0.976,1,0.4,0.48
CA-2013-111682,737,3029,1060,20130618,2.0,0.84,1,0.0,0.43
IN-2013-39231,439,519,61,20130619,1652.0,55.08,4,0.1,170.7
ES-2013-4250728,387,8786,348,20130619,592.0,-642.852,12,0.65,122.65
EZ-2013-9740,383,8575,270,20130619,911.0,227.7,6,0.0,101.88
ES-2013-2374863,338,1995,1027,20130619,873.0,61.08,1,0.0,77.89
MX-2013-132269,6,8933,139,20130619,448.0,178.54272,4,0.002,59.64
CA-2013-131744,718,2480,1066,20130619,454.0,90.72,3,0.2,56.68
RS-2013-1210,458,1717,812,20130619,318.0,152.67,1,0.0,56.38
MX-2013-167059,556,8846,595,20130619,1008.0,68.61968,4,0.002,53.36
ID-2013-81042,662,10033,62,20130619,403.0,-60.528,4,0.4,36.71
MX-2013-137799,357,7938,619,20130619,684.0,328.08,4,0.0,35.47
ES-2013-4686025,679,1272,502,20130619,159.0,60.39,3,0.0,32.17
US-2013-163461,96,6427,1041,20130619,77.0,26.9024,2,0.2,24.49
MX-2013-168858,185,362,263,20130619,199.0,51.64,2,0.0,22.47
IN-2013-39231,439,9291,61,20130619,217.0,57.888,2,0.1,22.01
IN-2013-78081,157,10114,756,20130619,382.0,91.62,3,0.25,17.81
IN-2013-53455,182,9862,424,20130619,179.0,43.02,2,0.0,12.58
IN-2013-39231,439,3777,61,20130619,139.0,44.694,3,0.1,12.44
TU-2013-5490,453,9543,965,20130619,179.0,-152.316,6,0.6,11.94
TX-2013-5060,602,9599,998,20130619,80.0,-183.315,1,0.7,11.55
ID-2013-28339,495,7948,446,20130619,68.0,-40.0482,3,0.47,10.56
EZ-2013-9740,383,6731,270,20130619,91.0,2.7,2,0.0,8.76
TX-2013-5060,602,9050,998,20130619,80.0,-95.457,1,0.7,8.7
MX-2013-154956,629,2481,383,20130619,137.0,64.44,3,0.0,8.67
IN-2013-37124,707,8927,929,20130619,158.0,2.4798,2,0.37,8.22
TU-2013-5490,453,10283,965,20130619,101.0,-43.092,1,0.6,7.54
