date_id,full_date,year,quarter,month,month_name,day,weekday
20131126,2013-11-26,2013,4,11,November,26,Tuesday
20131127,2013-11-27,2013,4,11,November,27,Wednesday
20131128,2013-11-28,2013,4,11,November,28,Thursday
20131129,2013-11-29,2013,4,11,November,29,Friday
20131130,2013-11-30,2013,4,11,November,30,Saturday
20131201,2013-12-01,2013,4,12,December,1,Sunday
20131202,2013-12-02,2013,4,12,December,2,Monday
20131203,2013-12-03,2013,4,12,December,3,Tuesday
20131204,2013-12-04,2013,4,12,December,4,Wednesday
20131205,2013-12-05,2013,4,12,December,5,Thursday
20131206,2013-12-06,2013,4,12,December,6,Friday
20131207,2013-12-07,2013,4,12,December,7,Saturday
20131208,2013-12-08,2013,4,12,December,8,Sunday
20131209,2013-12-09,2013,4,12,December,9,Monday
20131210,2013-12-10,2013,4,12,December,10,Tuesday
20131211,2013-12-11,2013,4,12,December,11,Wednesday
20131212,2013-12-12,2013,4,12,December,12,Thursday
20131213,2013-12-13,2013,4,12,December,13,Friday
20131214,2013-12-14,2013,4,12,December,14,Saturday
20131215,2013-12-15,2013,4,12,December,15,Sunday
20131216,2013-12-16,2013,4,12,December,16,Monday
20131217,2013-12-17,2013,4,12,December,17,Tuesday
20131218,2013-12-18,2013,4,12,December,18,Wednesday
20131219,2013-12-19,2013,4,12,December,19,Thursday
20131220,2013-12-20,2013,4,12,December,20,Friday
20131221,2013-12-21,2013,4,12,December,21,Saturday
20131222,2013-12-22,2013,4,12,December,22,Sunday
20131223,2013-12-23,2013,4,12,December,23,Monday
20131224,2013-12-24,2013,4,12,December,24,Tuesday
20131225,2013-12-25,2013,4,12,December,25,Wednesday
20131226,2013-12-26,2013,4,12,December,26,Thursday
20131227,2013-12-27,2013,4,12,December,27,Friday
20131228,2013-12-28,2013,4,12,December,28,Saturday
20131229,2013-12-29,2013,4,12,December,29,Sunday
20131230,2013-12-30,2013,4,12,December,30,Monday
20131231,2013-12-31,2013,4,12,December,31,Tuesday
20140101,2014-01-01,2014,1,1,January,1,Wednesday
20140102,2014-01-02,2014,1,1,January,2,Thursday
20140103,2014-01-03,2014,1,1,January,3,Friday
20140104,2014-01-04,2014,1,1,January,4,Saturday
20140105,2014-01-05,2014,1,1,January,5,Sunday
20140106,2014-01-06,2014,1,1,January,6,Monday
20140107,2014-01-07,2014,1,1,January,7,Tuesday
20140108,2014-01-08,2014,1,1,January,8,Wednesday
20140109,2014-01-09,2014,1,1,January,9,Thursday
20140110,2014-01-10,2014,1,1,January,10,Friday
20140111,2014-01-11,2014,1,1,January,11,Saturday
20140112,2014-01-12,2014,1,1,January,12,Sunday
20140113,2014-01-13,2014,1,1,January,13,Monday
20140114,2014-01-14,2014,1,1,January,14,Tuesday
20140115,2014-01-15,2014,1,1,January,15,Wednesday
20140116,2014-01-16,2014,1,1,January,16,Thursday
20140117,2014-01-17,2014,1,1,January,17,Friday
20140118,2014-01-18,2014,1,1,January,18,Saturday
20140119,2014-01-19,2014,1,1,January,19,Sunday
20140120,2014-01-20,2014,1,1,January,20,Monday
20140121,2014-01-21,2014,1,1,January,21,Tuesday
20140122,2014-01-22,2014,1,1,January,22,Wednesday
20140123,2014-01-23,2014,1,1,January,23,Thursday
20140124,2014-01-24,2014,1,1,January,24,Friday
20140125,2014-01-25,2014,1,1,January,25,Saturday
20140126,2014-01-26,2014,1,1,January,26,Sunday
20140127,2014-01-27,2014,1,1,January,27,Monday
20140128,2014-01-28,2014,1,1,January,28,Tuesday
20140129,2014-01-29,2014,1,1,January,29,Wednesday
20140130,2014-01-30,2014,1,1,January,30,Thursday
20140131,2014-01-31,2014,1,1,January,31,Friday
20140201,2014-02-01,2014,1,2,February,1,Saturday
20140203,2014-02-03,2014,1,2,February,3,Monday
20140204,2014-02-04,2014,1,2,February,4,Tuesday
20140205,2014-02-05,2014,1,2,February,5,Wednesday
20140206,2014-02-06,2014,1,2,February,6,Thursday
20140207,2014-02-07,2014,1,2,February,7,Friday
20140208,2014-02-08,2014,1,2,February,8,Saturday
20140209,2014-02-09,2014,1,2,February,9,Sunday
20140210,2014-02-10,2014,1,2,February,10,Monday
20140211,2014-02-11,2014,1,2,February,11,Tuesday
20140212,2014-02-12,2014,1,2,February,12,Wednesday
20140213,2014-02-13,2014,1,2,February,13,Thursday
20140214,2014-02-14,2014,1,2,February,14,Friday
20140215,2014-02-15,2014,1,2,February,15,Saturday
20140216,2014-02-16,2014,1,2,February,16,Sunday
20140217,2014-02-17,2014,1,2,February,17,Monday
20140218,2014-02-18,2014,1,2,February,18,Tuesday
20140219,2014-02-19,2014,1,2,February,19,Wednesday
20140220,2014-02-20,2014,1,2,February,20,Thursday
20140221,2014-02-21,2014,1,2,February,21,Friday
20140222,2014-02-22,2014,1,2,February,22,Saturday
20140223,2014-02-23,2014,1,2,February,23,Sunday
20140224,2014-02-24,2014,1,2,February,24,Monday
20140225,2014-02-25,2014,1,2,February,25,Tuesday
20140226,2014-02-26,2014,1,2,February,26,Wednesday
20140227,2014-02-27,2014,1,2,February,27,Thursday
20140228,2014-02-28,2014,1,2,February,28,Friday
20140301,2014-03-01,2014,1,3,March,1,Saturday
20140302,2014-03-02,2014,1,3,March,2,Sunday
20140303,2014-03-03,2014,1,3,March,3,Monday
20140304,2014-03-04,2014,1,3,March,4,Tuesday
20140305,2014-03-05,2014,1,3,March,5,Wednesday
20140306,2014-03-06,2014,1,3,March,6,Thursday
20140307,2014-03-07,2014,1,3,March,7,Friday
20140308,2014-03-08,2014,1,3,March,8,Saturday
20140309,2014-03-09,2014,1,3,March,9,Sunday
20140310,2014-03-10,2014,1,3,March,10,Monday
20140311,2014-03-11,2014,1,3,March,11,Tuesday
20140312,2014-03-12,2014,1,3,March,12,Wednesday
20140313,2014-03-13,2014,1,3,March,13,Thursday
20140314,2014-03-14,2014,1,3,March,14,Friday
20140315,2014-03-15,2014,1,3,March,15,Saturday
20140316,2014-03-16,2014,1,3,March,16,Sunday
20140317,2014-03-17,2014,1,3,March,17,Monday
20140318,2014-03-18,2014,1,3,March,18,Tuesday
20140319,2014-03-19,2014,1,3,March,19,Wednesday
20140320,2014-03-20,2014,1,3,March,20,Thursday
20140321,2014-03-21,2014,1,3,March,21,Friday
20140322,2014-03-22,2014,1,3,March,22,Saturday
20140323,2014-03-23,2014,1,3,March,23,Sunday
20140324,2014-03-24,2014,1,3,March,24,Monday
20140325,2014-03-25,2014,1,3,March,25,Tuesday
20140326,2014-03-26,2014,1,3,March,26,Wednesday
20140327,2014-03-27,2014,1,3,March,27,Thursday
20140328,2014-03-28,2014,1,3,March,28,Friday
20140329,2014-03-29,2014,1,3,March,29,Saturday
20140330,2014-03-30,2014,1,3,March,30,Sunday
20140331,2014-03-31,2014,1,3,March,31,Monday
20140401,2014-04-01,2014,2,4,April,1,Tuesday
20140402,2014-04-02,2014,2,4,April,2,Wednesday
20140403,2014-04-03,2014,2,4,April,3,Thursday
20140404,2014-04-04,2014,2,4,April,4,Friday
20140405,2014-04-05,2014,2,4,April,5,Saturday
20140406,2014-04-06,2014,2,4,April,6,Sunday
20140407,2014-04-07,2014,2,4,April,7,Monday
20140408,2014-04-08,2014,2,4,April,8,Tuesday
20140409,2014-04-09,2014,2,4,April,9,Wednesday
20140410,2014-04-10,2014,2,4,April,10,Thursday
20140411,2014-04-11,2014,2,4,April,11,Friday
20140412,2014-04-12,2014,2,4,April,12,Saturday
20140413,2014-04-13,2014,2,4,April,13,Sunday
20140414,2014-04-14,2014,2,4,April,14,Monday
20140415,2014-04-15,2014,2,4,April,15,Tuesday
20140416,2014-04-16,2014,2,4,April,16,Wednesday
20140417,2014-04-17,2014,2,4,April,17,Thursday
20140418,2014-04-18,2014,2,4,April,18,Friday
20140419,2014-04-19,2014,2,4,April,19,Saturday
20140420,2014-04-20,2014,2,4,April,20,Sunday
20140421,2014-04-21,2014,2,4,April,21,Monday
20140422,2014-04-22,2014,2,4,April,22,Tuesday
20140423,2014-04-23,2014,2,4,April,23,Wednesday
20140424,2014-04-24,2014,2,4,April,24,Thursday
20140425,2014-04-25,2014,2,4,April,25,Friday
20140426,2014-04-26,2014,2,4,April,26,Saturday
20140427,2014-04-27,2014,2,4,April,27,Sunday
20140428,2014-04-28,2014,2,4,April,28,Monday
20140429,2014-04-29,2014,2,4,April,29,Tuesday
20140430,2014-04-30,2014,2,4,April,30,Wednesday
20140501,2014-05-01,2014,2,5,May,1,Thursday
20140502,2014-05-02,2014,2,5,May,2,Friday
20140503,2014-05-03,2014,2,5,May,3,Saturday
20140504,2014-05-04,2014,2,5,May,4,Sunday
20140505,2014-05-05,2014,2,5,May,5,Monday
20140506,2014-05-06,2014,2,5,May,6,Tuesday
20140507,2014-05-07,2014,2,5,May,7,Wednesday
20140508,2014-05-08,2014,2,5,May,8,Thursday
20140509,2014-05-09,2014,2,5,May,9,Friday
20140510,2014-05-10,2014,2,5,May,10,Saturday
20140511,2014-05-11,2014,2,5,May,11,Sunday
20140512,2014-05-12,2014,2,5,May,12,Monday
20140513,2014-05-13,2014,2,5,May,13,Tuesday
20140514,2014-05-14,2014,2,5,May,14,Wednesday
20140515,2014-05-15,2014,2,5,May,15,Thursday
20140516,2014-05-16,2014,2,5,May,16,Friday
20140517,2014-05-17,2014,2,5,May,17,Saturday
20140518,2014-05-18,2014,2,5,May,18,Sunday
20140519,2014-05-19,2014,2,5,May,19,Monday
20140520,2014-05-20,2014,2,5,May,20,Tuesday
20140521,2014-05-21,2014,2,5,May,21,Wednesday
20140522,2014-05-22,2014,2,5,May,22,Thursday
20140523,2014-05-23,2014,2,5,May,23,Friday
20140524,2014-05-24,2014,2,5,May,24,Saturday
20140525,2014-05-25,2014,2,5,May,25,Sunday
20140526,2014-05-26,2014,2,5,May,26,Monday
20140527,2014-05-27,2014,2,5,May,27,Tuesday
20140528,2014-05-28,2014,2,5,May,28,Wednesday
20140529,2014-05-29,2014,2,5,May,29,Thursday
20140530,2014-05-30,2014,2,5,May,30,Friday
20140531,2014-05-31,2014,2,5,May,31,Saturday
20140601,2014-06-01,2014,2,6,June,1,Sunday
20140602,2014-06-02,2014,2,6,June,2,Monday
20140603,2014-06-03,2014,2,6,June,3,Tuesday
20140604,2014-06-04,2014,2,6,June,4,Wednesday
20140605,2014-06-05,2014,2,6,June,5,Thursday
20140606,2014-06-06,2014,2,6,June,6,Friday
20140607,2014-06-07,2014,2,6,June,7,Saturday
20140608,2014-06-08,2014,2,6,June,8,Sunday
20140609,2014-06-09,2014,2,6,June,9,Monday
20140610,2014-06-10,2014,2,6,June,10,Tuesday
20140611,2014-06-11,2014,2,6,June,11,Wednesday
20140612,2014-06-12,2014,2,6,June,12,Thursday
20140613,2014-06-13,2014,2,6,June,13,Friday
20140614,2014-06-14,2014,2,6,June,14,Saturday
20140615,2014-06-15,2014,2,6,June,15,Sunday
20140616,2014-06-16,2014,2,6,June,16,Monday
20140617,2014-06-17,2014,2,6,June,17,Tuesday
20140618,2014-06-18,2014,2,6,June,18,Wednesday
20140619,2014-06-19,2014,2,6,June,19,Thursday
20140620,2014-06-20,2014,2,6,June,20,Friday
20140621,2014-06-21,2014,2,6,June,21,Saturday
20140622,2014-06-22,2014,2,6,June,22,Sunday
20140623,2014-06-23,2014,2,6,June,23,Monday
20140624,2014-06-24,2014,2,6,June,24,Tuesday
20140625,2014-06-25,2014,2,6,June,25,Wednesday
20140626,2014-06-26,2014,2,6,June,26,Thursday
20140627,2014-06-27,2014,2,6,June,27,Friday
20140628,2014-06-28,2014,2,6,June,28,Saturday
20140629,2014-06-29,2014,2,6,June,29,Sunday
20140630,2014-06-30,2014,2,6,June,30,Monday
20140701,2014-07-01,2014,3,7,July,1,Tuesday
20140702,2014-07-02,2014,3,7,July,2,Wednesday
20140703,2014-07-03,2014,3,7,July,3,Thursday
20140704,2014-07-04,2014,3,7,July,4,Friday
20140705,2014-07-05,2014,3,7,July,5,Saturday
20140706,2014-07-06,2014,3,7,July,6,Sunday
20140707,2014-07-07,2014,3,7,July,7,Monday
20140708,2014-07-08,2014,3,7,July,8,Tuesday
20140709,2014-07-09,2014,3,7,July,9,Wednesday
20140710,2014-07-10,2014,3,7,July,10,Thursday
20140711,2014-07-11,2014,3,7,July,11,Friday
20140712,2014-07-12,2014,3,7,July,12,Saturday
20140713,2014-07-13,2014,3,7,July,13,Sunday
20140714,2014-07-14,2014,3,7,July,14,Monday
20140715,2014-07-15,2014,3,7,July,15,Tuesday
20140716,2014-07-16,2014,3,7,July,16,Wednesday
20140717,2014-07-17,2014,3,7,July,17,Thursday
20140718,2014-07-18,2014,3,7,July,18,Friday
20140719,2014-07-19,2014,3,7,July,19,Saturday
20140721,2014-07-21,2014,3,7,July,21,Monday
20140722,2014-07-22,2014,3,7,July,22,Tuesday
20140723,2014-07-23,2014,3,7,July,23,Wednesday
20140724,2014-07-24,2014,3,7,July,24,Thursday
20140725,2014-07-25,2014,3,7,July,25,Friday
20140726,2014-07-26,2014,3,7,July,26,Saturday
20140727,2014-07-27,2014,3,7,July,27,Sunday
20140728,2014-07-28,2014,3,7,July,28,Monday
20140729,2014-07-29,2014,3,7,July,29,Tuesday
20140730,2014-07-30,2014,3,7,July,30,Wednesday
20140731,2014-07-31,2014,3,7,July,31,Thursday
20140801,2014-08-01,2014,3,8,August,1,Friday
20140802,2014-08-02,2014,3,8,August,2,Saturday
20140803,2014-08-03,2014,3,8,August,3,Sunday
20140804,2014-08-04,2014,3,8,August,4,Monday
20140805,2014-08-05,2014,3,8,August,5,Tuesday
20140806,2014-08-06,2014,3,8,August,6,Wednesday
20140807,2014-08-07,2014,3,8,August,7,Thursday
20140808,2014-08-08,2014,3,8,August,8,Friday
20140809,2014-08-09,2014,3,8,August,9,Saturday
20140811,2014-08-11,2014,3,8,August,11,Monday
20140812,2014-08-12,2014,3,8,August,12,Tuesday
20140813,2014-08-13,2014,3,8,August,13,Wednesday
20140814,2014-08-14,2014,3,8,August,14,Thursday
20140815,2014-08-15,2014,3,8,August,15,Friday
20140816,2014-08-16,2014,3,8,August,16,Saturday
20140817,2014-08-17,2014,3,8,August,17,Sunday
20140818,2014-08-18,2014,3,8,August,18,Monday
20140819,2014-08-19,2014,3,8,August,19,Tuesday
20140820,2014-08-20,2014,3,8,August,20,Wednesday
20140821,2014-08-21,2014,3,8,August,21,Thursday
20140822,2014-08-22,2014,3,8,August,22,Friday
20140823,2014-08-23,2014,3,8,August,23,Saturday
20140824,2014-08-24,2014,3,8,August,24,Sunday
20140825,2014-08-25,2014,3,8,August,25,Monday
20140826,2014-08-26,2014,3,8,August,26,Tuesday
20140827,2014-08-27,2014,3,8,August,27,Wednesday
20140828,2014-08-28,2014,3,8,August,28,Thursday
20140829,2014-08-29,2014,3,8,August,29,Friday
20140830,2014-08-30,2014,3,8,August,30,Saturday
20140831,2014-08-31,2014,3,8,August,31,Sunday
20140901,2014-09-01,2014,3,9,September,1,Monday
20140902,2014-09-02,2014,3,9,September,2,Tuesday
20140903,2014-09-03,2014,3,9,September,3,Wednesday
20140904,2014-09-04,2014,3,9,September,4,Thursday
20140905,2014-09-05,2014,3,9,September,5,Friday
20140906,2014-09-06,2014,3,9,September,6,Saturday
20140907,2014-09-07,2014,3,9,September,7,Sunday
20140908,2014-09-08,2014,3,9,September,8,Monday
20140909,2014-09-09,2014,3,9,September,9,Tuesday
20140910,2014-09-10,2014,3,9,September,10,Wednesday
20140911,2014-09-11,2014,3,9,September,11,Thursday
20140912,2014-09-12,2014,3,9,September,12,Friday
20140913,2014-09-13,2014,3,9,September,13,Saturday
20140914,2014-09-14,2014,3,9,September,14,Sunday
20140915,2014-09-15,2014,3,9,September,15,Monday
20140916,2014-09-16,2014,3,9,September,16,Tuesday
20140917,2014-09-17,2014,3,9,September,17,Wednesday
20140918,2014-09-18,2014,3,9,September,18,Thursday
20140919,2014-09-19,2014,3,9,September,19,Friday
20140920,2014-09-20,2014,3,9,September,20,Saturday
20140921,2014-09-21,2014,3,9,September,21,Sunday
20140922,2014-09-22,2014,3,9,September,22,Monday
20140923,2014-09-23,2014,3,9,September,23,Tuesday
20140924,2014-09-24,2014,3,9,September,24,Wednesday
20140925,2014-09-25,2014,3,9,September,25,Thursday
20140926,2014-09-26,2014,3,9,September,26,Friday
20140927,2014-09-27,2014,3,9,September,27,Saturday
20140928,2014-09-28,2014,3,9,September,28,Sunday
20140929,2014-09-29,2014,3,9,September,29,Monday
20140930,2014-09-30,2014,3,9,September,30,Tuesday
20141001,2014-10-01,2014,4,10,October,1,Wednesday
20141002,2014-10-02,2014,4,10,October,2,Thursday
20141003,2014-10-03,2014,4,10,October,3,Friday
20141004,2014-10-04,2014,4,10,October,4,Saturday
20141005,2014-10-05,2014,4,10,October,5,Sunday
20141006,2014-10-06,2014,4,10,October,6,Monday
20141007,2014-10-07,2014,4,10,October,7,Tuesday
20141008,2014-10-08,2014,4,10,October,8,Wednesday
20141009,2014-10-09,2014,4,10,October,9,Thursday
20141010,2014-10-10,2014,4,10,October,10,Friday
20141011,2014-10-11,2014,4,10,October,11,Saturday
20141012,2014-10-12,2014,4,10,October,12,Sunday
20141013,2014-10-13,2014,4,10,October,13,Monday
20141014,2014-10-14,2014,4,10,October,14,Tuesday
20141015,2014-10-15,2014,4,10,October,15,Wednesday
20141016,2014-10-16,2014,4,10,October,16,Thursday
20141017,2014-10-17,2014,4,10,October,17,Friday
20141018,2014-10-18,2014,4,10,October,18,Saturday
20141019,2014-10-19,2014,4,10,October,19,Sunday
20141020,2014-10-20,2014,4,10,October,20,Monday
20141021,2014-10-21,2014,4,10,October,21,Tuesday
20141022,2014-10-22,2014,4,10,October,22,Wednesday
20141023,2014-10-23,2014,4,10,October,23,Thursday
20141024,2014-10-24,2014,4,10,October,24,Friday
20141025,2014-10-25,2014,4,10,October,25,Saturday
20141027,2014-10-27,2014,4,10,October,27,Monday
20141028,2014-10-28,2014,4,10,October,28,Tuesday
20141029,2014-10-29,2014,4,10,October,29,Wednesday
20141030,2014-10-30,2014,4,10,October,30,Thursday
20141031,2014-10-31,2014,4,10,October,31,Friday
20141101,2014-11-01,2014,4,11,November,1,Saturday
20141102,2014-11-02,2014,4,11,November,2,Sunday
20141103,2014-11-03,2014,4,11,November,3,Monday
20141104,2014-11-04,2014,4,11,November,4,Tuesday
20141105,2014-11-05,2014,4,11,November,5,Wednesday
20141106,2014-11-06,2014,4,11,November,6,Thursday
20141107,2014-11-07,2014,4,11,November,7,Friday
20141108,2014-11-08,2014,4,11,November,8,Saturday
20141109,2014-11-09,2014,4,11,November,9,Sunday
20141110,2014-11-10,2014,4,11,November,10,Monday
20141111,2014-11-11,2014,4,11,November,11,Tuesday
20141112,2014-11-12,2014,4,11,November,12,Wednesday
20141113,2014-11-13,2014,4,11,November,13,Thursday
20141114,2014-11-14,2014,4,11,November,14,Friday
20141115,2014-11-15,2014,4,11,November,15,Saturday
20141116,2014-11-16,2014,4,11,November,16,Sunday
20141117,2014-11-17,2014,4,11,November,17,Monday
20141118,2014-11-18,2014,4,11,November,18,Tuesday
20141119,2014-11-19,2014,4,11,November,19,Wednesday
20141120,2014-11-20,2014,4,11,November,20,Thursday
20141121,2014-11-21,2014,4,11,November,21,Friday
20141122,2014-11-22,2014,4,11,November,22,Saturday
20141123,2014-11-23,2014,4,11,November,23,Sunday
20141124,2014-11-24,2014,4,11,November,24,Monday
20141125,2014-11-25,2014,4,11,November,25,Tuesday
20141126,2014-11-26,2014,4,11,November,26,Wednesday
20141127,2014-11-27,2014,4,11,November,27,Thursday
20141128,2014-11-28,2014,4,11,November,28,Friday
20141129,2014-11-29,2014,4,11,November,29,Saturday
20141130,2014-11-30,2014,4,11,November,30,Sunday
20141201,2014-12-01,2014,4,12,December,1,Monday
20141202,2014-12-02,2014,4,12,December,2,Tuesday
20141203,2014-12-03,2014,4,12,December,3,Wednesday
20141204,2014-12-04,2014,4,12,December,4,Thursday
20141205,2014-12-05,2014,4,12,December,5,Friday
20141206,2014-12-06,2014,4,12,December,6,Saturday
20141207,2014-12-07,2014,4,12,December,7,Sunday
20141208,2014-12-08,2014,4,12,December,8,Monday
20141209,2014-12-09,2014,4,12,December,9,Tuesday
20141210,2014-12-10,2014,4,12,December,10,Wednesday
20141211,2014-12-11,2014,4,12,December,11,Thursday
20141212,2014-12-12,2014,4,12,December,12,Friday
20141213,2014-12-13,2014,4,12,December,13,Saturday
20141214,2014-12-14,2014,4,12,December,14,Sunday
20141215,2014-12-15,2014,4,12,December,15,Monday
20141216,2014-12-16,2014,4,12,December,16,Tuesday
20141217,2014-12-17,2014,4,12,December,17,Wednesday
20141218,2014-12-18,2014,4,12,December,18,Thursday
20141219,2014-12-19,2014,4,12,December,19,Friday
20141220,2014-12-20,2014,4,12,December,20,Saturday
20141221,2014-12-21,2014,4,12,December,21,Sunday
20141222,2014-12-22,2014,4,12,December,22,Monday
20141223,2014-12-23,2014,4,12,December,23,Tuesday
20141224,2014-12-24,2014,4,12,December,24,Wednesday
20141225,2014-12-25,2014,4,12,December,25,Thursday
20141226,2014-12-26,2014,4,12,December,26,Friday
20141227,2014-12-27,2014,4,12,December,27,Saturday
20141228,2014-12-28,2014,4,12,December,28,Sunday
20141229,2014-12-29,2014,4,12,December,29,Monday
20141230,2014-12-30,2014,4,12,December,30,Tuesday
20141231,2014-12-31,2014,4,12,December,31,Wednesday
